JobseekerID,Name,Language,Education Level,Industry,Experience
10608,Sonja Goossens,English,Bachelor,Health and social services,5-10
20662,Björn Meeus Lenaerts,German,High school,Cleaning,10+
16298,Luc De Wilde,Spanish,High school,Cleaning,10+
24707,Elisa Vercauteren De Roeck,French,High School,Transport,2-4
19944,Elza De Smet,French,Bachelor,Administration,5-10
22937,Thijs Thomas,English,Bachelor,Research,0-1
15042,Louis Jacobs,English,Master,Wholesale and retail,2-4
20220,Michelle Demeulenaere,French,High school,Cleaning,0-1
13964,David Van Roy,Spanish,High school,Cleaning,5-10
15440,Sara Bogaert,Spanish,Bachelor,Pharmaceutical,5-10
17161,Rita Pieters,German,PhD,Wholesale and retail,2-4
20635,Benoit Verhaeghe,English,PhD,Transport,2-4
15706,Greta Driesen,Spanish,High School,Energy,0-1
22109,Dieter Jacobs,Dutch,Master,Technology,10+
21403,Armand Vanhove,German,High School,Hotels and restaurants,10+
23964,Robert Leysen,German,High School,Administration,5-10
20641,Didier Callebaut,French,Master,Health and social services,5-10
23506,Sophie Michiels,English,PhD,Agriculture,2-4
18293,Marie Cools,Spanish,PhD,Logistics,0-1
10667,Nina Van den Bergh,Spanish,Bachelor,Transport,2-4
21104,Alex Verstappen,German,Master,Research,10+
13690,Stefan Engels,English,Bachelor,Financial intermediation,2-4
22918,Elza Van den Eynde,English,Master,Education,10+
20738,Freddy Claes,English,PhD,Education,5-10
16451,Benny De Wulf,French,High School,Financial intermediation,2-4
13459,Miel Claeys,Spanish,High School,Wholesale and retail,5-10
19214,Marcel Michiels,English,PhD,Construction,10+
13564,Marie Neirynck,French,PhD,Administration,10+
16610,Tanja Van Loon,Dutch,Master,Administration,5-10
14798,Noor Willaert,German,PhD,Manufacturing,5-10
17982,Ahmet Bruggeman,Spanish,Bachelor,Administration,10+
12295,Louise Van Loon,Spanish,PhD,Energy,0-1
24699,Wouter Theys,German,High School,Transport,10+
12699,Mathieu De Laet,Dutch,High School,Pharmaceutical,0-1
14987,Sandra Cools,French,Bachelor,Education,10+
15944,Sofie De Baere,German,High School,Hotels and restaurants,5-10
24955,An Nys,French,Bachelor,Agriculture,0-1
22635,Philip Lemmens,French,Master,Agriculture,0-1
18355,Christiane Martens,French,High school,Cleaning,0-1
22186,Martha Neirynck,Dutch,PhD,Research,10+
11593,Dimitri Verschueren De Waele,Dutch,PhD,Transport,10+
17938,Willy Mertens Verbeke,French,High School,Research,5-10
10628,Amélie Vandendriessche,English,Bachelor,Education,5-10
18584,Anouk Callewaert,Spanish,Bachelor,Manufacturing,0-1
21952,Ludo Jonckheere,Dutch,PhD,Research,2-4
13619,Simonne Van Baelen,English,Bachelor,Energy,5-10
13861,Dirk Christiaens,English,High school,Cleaning,5-10
15725,Liliane Claes,Spanish,Master,Energy,0-1
11058,Monique Lemmens,French,Bachelor,Administration,5-10
22817,Johannes Vandendriessche,English,Bachelor,Transport,2-4
22503,Fien Peeters Vandenberghe,English,High School,Pharmaceutical,5-10
22661,Silke Wouters,English,High School,Construction,2-4
14862,Els Borremans De Wachter,French,Bachelor,Transport,0-1
24273,Johanna Van de Walle,French,High school,Cleaning,10+
20532,Florent Vercauteren,Dutch,High School,Construction,5-10
20942,Gilbert Geens,Dutch,Bachelor,Education,2-4
13014,Frederik Jans,English,Bachelor,Research,2-4
14270,Malika Singh,French,High School,Energy,5-10
14458,Christiane Neven,French,High School,Manufacturing,10+
20598,Katia Claes,Spanish,Master,Administration,5-10
20421,Bjorn Devos,English,Bachelor,Transport,10+
24286,Frieda Vervoort,Dutch,PhD,Wholesale and retail,10+
22835,Hans Vandamme,Spanish,High school,Cleaning,10+
20036,Jan Verstraeten,French,Bachelor,Transport,5-10
20332,Wout Bogaert,Dutch,Bachelor,Research,10+
23595,Helena Mertens De Vos,English,High School,Construction,5-10
21635,Rita De Maeyer,French,High school,Cleaning,0-1
16667,Milan Sels,English,PhD,Energy,10+
16576,Sophie Verhaeghe Dewulf,Spanish,High School,Research,0-1
21507,Kristof Lemmens,Spanish,High School,Technology,5-10
14059,Anke Lemmens,Spanish,PhD,Technology,5-10
20996,Toon Galle,German,Master,Hotels and restaurants,5-10
19952,Pieter Torfs,English,PhD,Energy,5-10
10577,Robert Gielen,Spanish,High School,Agriculture,2-4
22622,Bart Gielen,Spanish,High School,Energy,5-10
10665,Roger De Smet,English,High School,Wholesale and retail,2-4
21954,Kjell Verdonck,Spanish,High school,Cleaning,10+
10571,Dominique De Groote,English,Bachelor,Construction,10+
14257,Sabine Poppe De Smedt,French,Bachelor,Agriculture,10+
15848,Henricus Vercruysse,English,Master,Wholesale and retail,0-1
13468,Carine Moens,English,Bachelor,Administration,5-10
19694,Kim Ceuppens Verbruggen,German,Bachelor,Manufacturing,10+
21633,Erika Bracke,French,High school,Cleaning,2-4
18991,Peter Parmentier,German,High School,Hotels and restaurants,2-4
10297,Michèle Vranken,Spanish,PhD,Construction,0-1
14476,Cécile Raeymaekers,English,High School,Health and social services,5-10
21492,Arlette Martens,French,High school,Cleaning,0-1
24302,Johan De Greef,German,Master,Administration,10+
21866,Daan Hellemans,English,Bachelor,Construction,10+
19013,Ann Aerts,Dutch,PhD,Education,2-4
24217,Freddy Smeets,German,Bachelor,Health and social services,5-10
22461,Sandra Vrancken,French,High School,Manufacturing,0-1
18908,Jill Vermeulen,German,Bachelor,Manufacturing,5-10
23091,Amina De Smedt Somers,German,Bachelor,Construction,2-4
22069,Ines Van den Broeck Proost,German,High School,Agriculture,5-10
16834,Marguerite Laureys,Spanish,PhD,Technology,10+
18123,Lise Claus,Dutch,High school,Cleaning,10+
20354,Cédric Janssens,French,Master,Energy,0-1
12715,Josephus Raeymaekers,French,Master,Logistics,0-1
23798,Martine Beernaert Van Dyck,French,Bachelor,Health and social services,0-1
15180,Michel Vercauteren,English,Bachelor,Research,0-1
11711,Micheline Naessens,French,PhD,Health and social services,0-1
14941,Camille Dhondt,French,PhD,Construction,5-10
10167,Simon Van Herck,Dutch,High School,Hotels and restaurants,5-10
21262,Geert Joos,English,Bachelor,Research,10+
19426,Freddy Hermans,English,Bachelor,Wholesale and retail,10+
16168,Laura Wouters,German,High School,Research,2-4
11793,Louis Van Looveren Janssens,Spanish,Master,Agriculture,5-10
22103,Philip Van de Velde,English,Master,Logistics,5-10
17168,Lea Nijs,English,Bachelor,Technology,2-4
10834,Jelle De Weerdt,Dutch,Master,Education,0-1
19250,Cindy Baeyens,French,PhD,Construction,5-10
19495,Lukas Geerts,English,Master,Transport,10+
18224,Rony Dillen,English,High School,Construction,2-4
17337,Sandra Mortier,Spanish,PhD,Construction,2-4
13453,Rita Luyten,Dutch,Bachelor,Research,5-10
11204,Paul Raes,Spanish,PhD,Agriculture,5-10
18156,Clara Heylen,English,Bachelor,Transport,10+
23510,Anna Marien,English,High School,Transport,5-10
10227,Eric Van Acker,Dutch,Master,Logistics,10+
19666,George Ooms,German,High school,Cleaning,5-10
18209,Tanja Andries,German,High School,Administration,0-1
11895,Denise Van Dijck Van Dyck,English,High School,Pharmaceutical,2-4
16520,Guido Nijs,English,Bachelor,Technology,5-10
16656,Julie Desmet,Spanish,PhD,Education,5-10
18737,Rune Van Looveren,Spanish,Master,Health and social services,10+
19190,Paula Janssens De Groote,Spanish,PhD,Logistics,5-10
11681,Stéphane Thijs,French,High School,Energy,0-1
13651,Kelly Debruyne,English,Bachelor,Manufacturing,10+
10291,Angèle Thys,French,Master,Financial intermediation,5-10
13765,Marie Swinnen,German,High School,Construction,5-10
24056,Simonne Seghers Verbeke,English,Master,Health and social services,10+
24765,Koenraad Depuydt,English,PhD,Agriculture,2-4
18938,Alice Cuyvers Coppens,Dutch,Bachelor,Manufacturing,5-10
14817,Owen Smeets,English,Master,Manufacturing,2-4
16221,Joke Leysen,German,Bachelor,Technology,2-4
19875,Katrijn Claus,English,Master,Health and social services,2-4
11779,Elsa Moens,French,PhD,Transport,5-10
21130,Daniël Smet,English,High School,Logistics,5-10
12959,Gerardus Tielemans Mertens,French,High school,Cleaning,5-10
19003,Wout Moerman,Spanish,High School,Agriculture,0-1
11571,Nancy Lievens,Spanish,PhD,Manufacturing,5-10
15977,Etienne Philips,Dutch,PhD,Manufacturing,10+
10895,Ward Timmerman,English,Bachelor,Health and social services,5-10
11657,Anne Deckers,Spanish,High School,Energy,10+
16242,Kirsten Van Loon Verdonck,Spanish,Bachelor,Pharmaceutical,5-10
14135,Eduard Demuynck,Dutch,High school,Cleaning,0-1
15333,Kevin De Witte,Dutch,High School,Construction,10+
14278,Rudi Lambrecht,English,PhD,Education,10+
16698,Theresia Daniels,French,High school,Cleaning,0-1
16308,Marc Renders,English,PhD,Administration,2-4
12514,Maryam Adriaensen,French,Bachelor,Research,5-10
16057,Gina De Cuyper,Dutch,High School,Transport,0-1
17195,Stephanie Van Dyck,German,High School,Agriculture,2-4
13795,Leo Thijs,English,High school,Cleaning,10+
11830,Elisabeth Moors,German,Master,Logistics,2-4
12536,Christel Dekeyser,French,PhD,Research,2-4
24189,Lauren Van Damme,English,Master,Logistics,2-4
15720,Lucas Ali,German,High school,Cleaning,5-10
13588,Heidi Samyn,German,Bachelor,Hotels and restaurants,10+
16909,Liv De Backer,English,PhD,Research,0-1
11769,André Maes,German,Bachelor,Transport,5-10
12084,Thomas Verstraete,English,High School,Manufacturing,0-1
17231,Wilfried Verhoeven,German,Bachelor,Energy,10+
16593,Sarah Rutten,Dutch,PhD,Hotels and restaurants,0-1
19723,Ellen Stevens,English,High school,Cleaning,5-10
18201,André Ooms,Dutch,Bachelor,Technology,10+
17412,Geert Temmerman,Spanish,Master,Manufacturing,10+
24669,Jean Vaes,Dutch,PhD,Education,0-1
12821,Philip Geeraerts,German,High school,Cleaning,5-10
22620,Jean Moens,French,PhD,Logistics,10+
24203,Astrid Cools,Dutch,Master,Research,10+
12650,Senne François,Dutch,High School,Pharmaceutical,2-4
22888,Rune Proost,Dutch,Bachelor,Energy,5-10
22384,Margot Luyckx,French,Master,Logistics,0-1
19568,Chloé Verfaillie,French,Master,Construction,5-10
15810,Cedric Bracke,Dutch,Bachelor,Financial intermediation,5-10
18162,Gerda Vercauteren Van der Auwera,Spanish,Bachelor,Logistics,5-10
22972,Nicole De Pauw,French,High School,Logistics,0-1
22216,Christiane Smet,French,Bachelor,Energy,2-4
20467,Roland Willems,French,High school,Cleaning,10+
19574,Johny Beyens,English,Bachelor,Education,5-10
15063,Samira De Muynck,Dutch,Master,Technology,5-10
18000,Cynthia Stas,Spanish,Bachelor,Transport,10+
14589,Jeroen Smeets,French,PhD,Transport,0-1
15961,Clara Jacobs,English,High School,Agriculture,0-1
24526,Maxim Timmermans,German,High School,Health and social services,10+
19099,Diego Segers,German,High school,Cleaning,0-1
10981,Leon Lemmens,French,High School,Wholesale and retail,2-4
20336,Lea Faes,Spanish,Bachelor,Technology,10+
19241,Catharina De Schryver,Spanish,High School,Wholesale and retail,0-1
20609,Karen Dupont,Dutch,Bachelor,Pharmaceutical,0-1
18283,Liliane Jacobs,French,Bachelor,Construction,0-1
20107,Martine Geerts De Groote,German,Bachelor,Energy,10+
22839,Dirk Brouwers,Dutch,Master,Education,5-10
17394,Stan Goris,Spanish,Bachelor,Financial intermediation,0-1
11961,Francine Liekens,Dutch,Master,Education,0-1
17638,Bart Hendrickx,German,Bachelor,Research,0-1
13793,Dimitri Neyens Bouckaert,Spanish,High School,Construction,10+
20682,Sarah Nys,English,PhD,Health and social services,0-1
13612,Rebecca Wauters,English,PhD,Health and social services,10+
11467,Roeland Vermeire,French,Master,Agriculture,10+
22426,Isabelle Janssens,Dutch,Bachelor,Hotels and restaurants,5-10
15518,An Timmermans,Spanish,Bachelor,Education,0-1
22681,Fatima Vanderstraeten Vermeulen,French,High school,Cleaning,10+
18127,Geert Janssens,Dutch,PhD,Construction,10+
11540,Cindy Baeten,German,Bachelor,Agriculture,2-4
16951,Pascal Van Baelen,Spanish,Bachelor,Financial intermediation,5-10
10603,Claude Aerts,Dutch,Master,Wholesale and retail,5-10
14550,Martine Sabbe,Spanish,High school,Cleaning,0-1
12826,Marie Temmerman,Dutch,PhD,Financial intermediation,10+
16269,Louise Somers,German,High school,Cleaning,2-4
23549,Yusuf De Roeck,Spanish,Master,Logistics,0-1
11351,Lutgart Wouters,English,PhD,Health and social services,5-10
14342,Marie Lemmens,German,High School,Technology,2-4
23668,Marc Bruneel,Dutch,Master,Logistics,10+
22615,Marie Van Hove,Spanish,PhD,Construction,10+
14136,Guy Braem,German,PhD,Research,10+
17336,Martin Claes Leemans,Dutch,Bachelor,Administration,2-4
11434,Maria Van den Brande,English,PhD,Pharmaceutical,5-10
16838,Peter Van de Velde,English,PhD,Manufacturing,2-4
15455,Wim Fierens,Dutch,High school,Cleaning,10+
10604,Margaux Smet,English,PhD,Energy,10+
23896,Christine Declercq,German,Bachelor,Wholesale and retail,2-4
14340,Guillaume De Meyer,English,PhD,Financial intermediation,5-10
14300,Niels De Roeck De Graeve,French,High School,Research,5-10
22551,Willy Verbruggen,English,PhD,Energy,10+
11716,Ronald Vanhove,French,PhD,Health and social services,0-1
16061,Nick Moors,Spanish,High School,Pharmaceutical,10+
13036,Véronique Willems,German,Master,Technology,0-1
17047,Aurélie Wauters,Spanish,Bachelor,Construction,10+
14280,Christophe Janssens,Spanish,Master,Education,2-4
14651,Diederik Geeraerts Vandaele,English,Master,Logistics,2-4
15652,Els Vanderlinden,English,PhD,Administration,2-4
21176,Jonas Andries,English,PhD,Health and social services,5-10
20806,Bert Willems Verbist,Spanish,Bachelor,Education,0-1
18195,Patrick De Vos,German,PhD,Logistics,2-4
22121,Olivier Bogaerts,German,Master,Education,2-4
20368,Fabienne De Ridder,French,PhD,Energy,5-10
12350,Ian De Wulf,Dutch,PhD,Financial intermediation,0-1
19823,Mohammad Belmans,German,High School,Pharmaceutical,2-4
22968,Stefan Van Laere Vandaele,English,Master,Health and social services,0-1
16784,José Peeters,French,Bachelor,Wholesale and retail,0-1
22100,Ruth Timmerman,English,PhD,Financial intermediation,5-10
19765,Esther Wouters,Spanish,Bachelor,Wholesale and retail,2-4
14682,Marieke Janssens,Spanish,Bachelor,Manufacturing,0-1
21934,Sigrid Janssens Moens,English,Bachelor,Technology,10+
16047,Michiel De Baets,German,High School,Pharmaceutical,5-10
14209,Maria Poelmans,Dutch,High School,Administration,2-4
11414,Philippe Hanssens,English,Master,Wholesale and retail,10+
20811,Josée Wellens,German,PhD,Administration,5-10
21029,Ivan Claeys,French,PhD,Construction,2-4
23750,Danny Peeters,English,PhD,Logistics,10+
19393,Elza Vereecke,French,PhD,Technology,10+
23077,Peter Rombouts,German,Master,Technology,2-4
11876,Luc Van den Broeck Wellens,German,PhD,Logistics,5-10
23684,Monica Van Looveren,German,PhD,Energy,10+
13591,Willy Van Praet,German,Master,Energy,10+
21965,Geert Nijs,Spanish,High School,Health and social services,10+
23398,Wim Vereecke,German,PhD,Logistics,0-1
17584,Wim Hens,Spanish,High School,Administration,5-10
19137,Bernard Moors,Dutch,High School,Research,0-1
10729,Betty Claeys,Spanish,PhD,Energy,2-4
14166,Edward Heylen,French,Bachelor,Technology,0-1
19747,Rita Bruyninckx,Dutch,Bachelor,Research,0-1
24786,Erwin Gielen,French,High school,Cleaning,10+
17947,Christophe De Clerck,English,Master,Research,2-4
23573,Niels Deconinck,English,Master,Administration,5-10
17021,Linda Verbiest,Spanish,PhD,Manufacturing,10+
12212,Theo Vos,French,Master,Financial intermediation,5-10
10342,Bart Swinnen Lemmens,English,High School,Manufacturing,2-4
19878,Edmond Heylen,English,PhD,Transport,10+
13102,Anne Vermeersch,English,PhD,Logistics,0-1
24929,Jo Engels,Dutch,Bachelor,Technology,2-4
18971,Christophe Wouters,Dutch,Bachelor,Technology,5-10
23237,Maria Goossens,German,PhD,Hotels and restaurants,2-4
13151,Monique Desmet,French,High School,Logistics,10+
17278,Lea Smits,English,Master,Agriculture,2-4
14039,Luc Mertens,French,High School,Wholesale and retail,10+
19735,André Devriendt Van Damme,German,Bachelor,Transport,5-10
16425,Paul Bauwens,Spanish,Master,Hotels and restaurants,0-1
15329,Sofie Verhoeven,German,PhD,Pharmaceutical,2-4
22057,Romain Put,English,Bachelor,Hotels and restaurants,10+
24493,Gunter Vandewalle,Spanish,High school,Cleaning,10+
15119,Katleen Geudens,Spanish,Bachelor,Hotels and restaurants,0-1
12844,Maria De Smedt,German,Bachelor,Energy,0-1
23381,Godelieve Smeets,English,High School,Administration,2-4
17786,Godelieve Aerts,Spanish,High School,Hotels and restaurants,2-4
20979,Marcel Feys,German,High School,Transport,2-4
16830,Marie Van Nuffel Christiaens,German,PhD,Construction,2-4
10039,José Declercq,English,PhD,Technology,0-1
21551,Ellen Maertens,German,High School,Wholesale and retail,5-10
23134,Carine Buysse,German,Bachelor,Energy,2-4
17960,Ronald Hermans,German,PhD,Administration,5-10
14609,Tineke Van Hoecke,French,Bachelor,Logistics,2-4
24276,Anna Geens,Dutch,PhD,Manufacturing,10+
21073,Martine Van Hecke Dierckx,French,Master,Manufacturing,0-1
24816,Kelly Verdonck,German,Master,Transport,0-1
15095,Kris Parmentier,Dutch,PhD,Administration,10+
17152,Micheline Bogaert,Spanish,Master,Research,2-4
14284,Cas Verschueren,French,PhD,Pharmaceutical,5-10
23842,Kelly Vermeersch,French,High School,Technology,5-10
22499,Jürgen Proost,French,High School,Health and social services,10+
14427,Ayse Everaert,English,High school,Cleaning,5-10
10055,Jean Van Belle,German,Bachelor,Manufacturing,10+
23054,Jolien Bosmans,Spanish,Master,Transport,5-10
12791,Danny Wauters,Spanish,High school,Cleaning,5-10
17132,Godelieve Stevens,Spanish,PhD,Construction,10+
21367,Sander Dejonghe Meyers,German,Master,Manufacturing,5-10
12031,Luc Dillen,Dutch,High School,Energy,2-4
24901,Catharina Cox,French,Bachelor,Technology,2-4
15772,Brigitte Diallo,German,PhD,Research,5-10
13133,Dimitri Van Parys Geens,French,High School,Logistics,5-10
14627,Jonas Geens,German,High School,Transport,5-10
12538,Gustaaf Willaert,French,High School,Manufacturing,5-10
24379,Anne-Marie Huybrechts,German,Master,Education,0-1
15787,Shana Nijs,Dutch,PhD,Logistics,0-1
15594,Lea Van Loo,Spanish,High school,Cleaning,0-1
16314,Annick Martens,French,PhD,Technology,5-10
24277,Annie Segers,German,Bachelor,Hotels and restaurants,0-1
19125,Erik Vermeulen,Dutch,Bachelor,Technology,2-4
13235,Robert De Meyer,Dutch,Master,Financial intermediation,10+
12349,Annie Rombaut,Spanish,Bachelor,Manufacturing,10+
23389,Tom Vleugels,German,Bachelor,Research,2-4
17049,Anna Nijs,French,Bachelor,Health and social services,0-1
21794,Ida De Wit,English,PhD,Energy,5-10
12497,Godelieve Cools,Dutch,Bachelor,Technology,2-4
23617,Emile Bosmans,Dutch,High School,Logistics,0-1
11446,Judith Van Looveren Roose,Spanish,PhD,Energy,2-4
13404,Fleur Blomme,German,Bachelor,Wholesale and retail,0-1
18738,Andy Verhulst,English,Bachelor,Logistics,2-4
